tracking_id	FUNCTION	Sample_10.1_0	Sample_10.2_0	Sample_20.1_0	Sample_20.2_0	Sample_0.1_0	Sample_0.2_0
HWER_11406	Protein of unknown function	7.35605	7.08196	8.49221	7.74894	3.62908	4.01315
HWER_11407	Similar to LIP4 Lipase 4 (Candida albicans (strain SC5314 / ATCC MYA-2876))	5.32639e-08	9.61264e-09	1.24303e-08	9.34229e-09	1.31427e-07	9.16366e-09
HWER_11408	Similar to pis1 CDP-diacylglycerol--inositol 3-phosphatidyltransferase (Schizosaccharomyces pombe (strain 972 / ATCC 24843))	38.8517	39.3129	28.6071	30.3845	51.4268	46.4524
HWER_11409	Similar to TRI4 Trichodiene oxygenase (Fusarium sporotrichioides)	2.44261	2.57305	1.86433	2.15204	2.86487	2.24686
HWER_11410	Similar to TRZ1 Ribonuclease Z (Saccharomyces cerevisiae (strain ATCC 204508 / S288c))	3.40818	3.76552	7.12337	6.08952	5.94107	5.37352
HWER_11411	Similar to rps-5 40S ribosomal protein S5 (Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987))	623.876	626.893	530.137	514.95	948.556	975.8
HWER_11412	Similar to rsd1 RNA-binding protein rsd1 (Schizosaccharomyces pombe (strain 972 / ATCC 24843))	13.7944	15.2373	31.3024	29.3254	41.8097	34.9492
HWER_11413	Similar to SPBC1271.10c Uncharacterized MFS-type transporter C1271.10c (Schizosaccharomyces pombe (strain 972 / ATCC 24843))	1.13253	1.04014	0.791692	0.529806	2.78432	4.45923
HWER_11414		0	0	0	0	0	0
HWER_11415	Similar to SPAC2C4.06c Putative methyltransferase C2C4.06c (Schizosaccharomyces pombe (strain 972 / ATCC 24843))	2.56767	2.07113	4.06894	2.82657	0	1.04649
HWER_11416	Similar to YNL022C Methyltransferase YNL022C (Saccharomyces cerevisiae (strain ATCC 204508 / S288c))	0.403822	0	0.393699	0	0	0
HWER_11417	Similar to HOS66 Homeobox protein knotted-1-like 3 (Oryza sativa subsp. japonica)	1.58498	1.60311	0.691343	0.840903	9.53597	3.90243
HWER_11418	Protein of unknown function	0.594923	0.473549	0.485019	0.557744	0.0528373	0.615728
HWER_11419	Similar to bcpA Carboxyvinyl-carboxyphosphonate phosphorylmutase (Streptomyces hygroscopicus)	5.49811	5.71549	3.26236	3.00696	13.6923	24.6197
HWER_11420	Similar to LEUA 3-isopropylmalate dehydratase (Rhizomucor pusillus)	2.22286	1.40443	0.456152	0.352181	0	0.379955
HWER_11421	Similar to tsaC1 4-formylbenzenesulfonate dehydrogenase TsaC1/TsaC2 (Comamonas testosteroni)	1.75385	1.55738	0.484987	0.382503	0.299163	0.256557
HWER_11422	Similar to SPAC1002.12c Putative succinate-semialdehyde dehydrogenase C1002.12c [NADP(+)] (Schizosaccharomyces pombe (strain 972 / ATCC 24843))	0.173417	0.180645	0.0771809	0.0569838	0	0
HWER_11423	Similar to Phenol 2-monooxygenase (Trichosporon cutaneum)	0.256295	0.282324	0.3444	0.33277	0.242884	0
HWER_11424	Similar to MNR1 (+)-neomenthol dehydrogenase (Capsicum annuum)	27.5256	24.3509	16.6023	15.5052	9.77959	14.2492
HWER_11425	Similar to MCH5 Riboflavin transporter MCH5 (Saccharomyces cerevisiae (strain ATCC 204508 / S288c))	11.1288	11.8574	4.41099	4.37453	6.0282	17.8074
HWER_11426	Similar to PYRAB12510 RutC family protein PYRAB12510 (Pyrococcus abyssi (strain GE5 / Orsay))	161.015	172.5	182.33	182.304	244.397	230.383
HWER_11427	Similar to slr1019 Uncharacterized isomerase slr1019 (Synechocystis sp. (strain PCC 6803 / Kazusa))	79.1469	71.6244	57.9337	55.8157	69.1174	81.5113
HWER_11428	Similar to TOXD Protein TOXD (Cochliobolus carbonum)	12.6414	10.7243	6.81437	7.05866	1.4981	1.15537
HWER_11429	Similar to mtr N amino acid transport system protein (Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987))	0	0	0	0	0	0
HWER_11430	Similar to abn-ts Intracellular endo-alpha-(1->5)-L-arabinanase (Geobacillus thermodenitrificans)	4.82505	5.51783	3.94714	4.32591	4.03125	3.04943
HWER_11431	Similar to saf1 Protein saf1 (Schizosaccharomyces pombe (strain 972 / ATCC 24843))	23.2315	17.3087	23.5124	20.7729	3.54939	4.31093
HWER_11432	Similar to nicF Maleamate amidohydrolase (Pseudomonas putida (strain KT2440))	0.372222	0.576948	0.441615	0.268114	0.179685	0.472944
HWER_11433	Protein of unknown function	1.38211	2.43027	4.95459	4.16919	0.720773	0.690389
HWER_11434	Similar to mrs2 Mitochondrial inner membrane magnesium transporter mrs2 (Neosartorya fumigata (strain ATCC MYA-4609 / Af293 / CBS 101355 / FGSC A1100))	24.4023	24.0364	18.0196	19.9384	33.5606	26.0748
HWER_11435	Similar to prpD 2-methylcitrate dehydratase (Escherichia coli (strain K12))	75.4901	70.7224	68.7576	68.7516	134.263	211.771
HWER_11436	Protein of unknown function	15.4678	15.0657	17.9851	19.0187	2.27103	3.35587
HWER_11437	Similar to SPCC663.08c Uncharacterized oxidoreductase C663.08c (Schizosaccharomyces pombe (strain 972 / ATCC 24843))	23.4696	18.825	28.7794	22.9758	3.84808	5.23232
HWER_11438	Protein of unknown function	34.6002	30.2385	40.731	52.3286	122.304	72.2761
HWER_11439	Similar to MSC7 Putative aldehyde dehydrogenase-like protein YHR039C (Saccharomyces cerevisiae (strain ATCC 204508 / S288c))	7.62576	7.34782	10.8178	15.2431	4.28052	4.58145
HWER_11440	Similar to AN8692 Putative peroxiredoxin pmp20 (Emericella nidulans (strain FGSC A4 / ATCC 38163 / CBS 112.46 / NRRL 194 / M139))	50.7357	45.4167	61.9803	77.2562	44.0326	42.4547
HWER_11441	Protein of unknown function	13.8648	10.1787	4.41806	4.4795	1.42628	3.50019
HWER_11442	Similar to arg-6 Protein arg-6, mitochondrial (Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987))	56.4423	55.9873	51.6469	51.0916	22.2072	44.4442
HWER_11443	Similar to psd3 Phosphatidylserine decarboxylase proenzyme 3 (Schizosaccharomyces pombe (strain 972 / ATCC 24843))	25.2475	22.0335	17.7897	25.0829	23.5595	35.0115
HWER_11444	Similar to CNR11 Cell number regulator 11 (Zea mays)	0.664069	0.442767	0.523565	0.702194	0.405469	0.430901
HWER_11445	Protein of unknown function	3.01289	3.14283	2.81108	3.19235	1.17587	1.56381
HWER_11446	Similar to rpb4 DNA-directed RNA polymerase II subunit rpb4 (Schizosaccharomyces pombe (strain 972 / ATCC 24843))	22.5457	22.2642	28.0647	25.3353	14.5395	13.7487
HWER_11447	Similar to rga1 Rho-type GTPase-activating protein 1 (Schizosaccharomyces pombe (strain 972 / ATCC 24843))	11.0535	11.7151	9.18566	10.2255	7.81142	9.69555
HWER_11448	Similar to est Esterase (Acinetobacter lwoffii)	7.96924	8.09598	11.0291	10.9466	2.51366	3.83803
HWER_11449	Protein of unknown function	0.584823	0.237283	0.971009	0.897041	0.248185	0
HWER_11450	Similar to bphA Benzoate 4-monooxygenase (Aspergillus niger)	10.9934	11.3509	10.377	10.4758	7.49992	9.83774
HWER_11451	Similar to pex6 Peroxisomal biogenesis factor 6 (Penicillium chrysogenum)	5.54312	5.74411	4.92918	4.45358	3.31537	2.8996
HWER_11452	Similar to YEH2 Sterol esterase 2 (Saccharomyces cerevisiae (strain ATCC 204508 / S288c))	22.4152	21.2082	9.70835	9.0541	13.1965	10.7508
HWER_11453	Similar to pab1 Protein phosphatase PP2A regulatory subunit B (Schizosaccharomyces pombe (strain 972 / ATCC 24843))	68.3243	64.8518	53.4402	50.1382	37.6552	41.386
HWER_11454	Similar to SPAC2G11.14 Putative transcription initiation factor TFIID 111 kDa subunit (Schizosaccharomyces pombe (strain 972 / ATCC 24843))	9.6362	9.17499	10.5523	10.443	11.8678	10.9815
HWER_11455	Protein of unknown function	197.78	210.342	398.453	439.871	1043.67	1000.83
HWER_11456	Similar to BCHE Cholinesterase (Panthera tigris tigris)	0.17327	0.161265	0.204271	0.274928	0.104195	0.262192
HWER_11457	Similar to CYS3 Cystathionine gamma-lyase (Saccharomyces cerevisiae (strain ATCC 204508 / S288c))	37.8435	31.4266	17.0645	16.7473	53.048	56.0443
HWER_11458	Protein of unknown function	1.38816	1.03236	0.476159	0.532428	5.26271	3.78399
HWER_11459	Protein of unknown function	1.30736	0.891747	0.622496	0.718941	1.88988	1.08627
HWER_11460	Similar to SPBC337.12 Zinc finger CCCH domain-containing protein C337.12 (Schizosaccharomyces pombe (strain 972 / ATCC 24843))	11.2289	14.2994	7.98229	8.42381	22.3761	15.2607
HWER_11461	Similar to rpc25 DNA-directed RNA polymerase III subunit rpc8 (Schizosaccharomyces pombe (strain 972 / ATCC 24843))	4.8705	5.74778	7.9018	6.83199	14.58	9.21507
HWER_11462	Protein of unknown function	4.35861	4.65531	8.1214	7.0773	4.79007	5.40948
HWER_11463	Similar to SMYD2 N-lysine methyltransferase SMYD2 (Gallus gallus)	4.04392	3.98005	3.8005	3.32674	4.12085	4.00047
HWER_11464	Protein of unknown function	1.5288	0.698771	1.12017	0.966239	0.277472	0.141619
HWER_11465	Similar to nuo17.8 NADH-ubiquinone oxidoreductase 17.8 kDa subunit, mitochondrial (Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987))	203.248	168.872	251.586	249.128	350.359	306.422
HWER_11466	Similar to DSF2 Protein DSF2 (Saccharomyces cerevisiae (strain ATCC 204508 / S288c))	8.98641	8.50422	8.0107	8.50667	3.50021	4.22367
HWER_11467	Similar to GBF1 G-box-binding factor 1 (Arabidopsis thaliana)	2.61118	2.74055	3.3481	3.09806	7.96392	5.07883
HWER_11468	Similar to SPBP4H10.15 Homocitrate dehydratase, mitochondrial (Schizosaccharomyces pombe (strain 972 / ATCC 24843))	55.9188	49.9806	58.035	50.4367	63.1725	79.849
HWER_11469	Similar to NSA2 Ribosome biogenesis protein NSA2 (Ajellomyces capsulatus (strain NAm1 / WU24))	68.3359	65.1338	90.3298	89.2163	168.117	141.07
HWER_11470	Protein of unknown function	0.282509	0.366767	0.393007	0.466277	2.30855	0.430526
HWER_11471	Similar to mtr N amino acid transport system protein (Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987))	0.191952	0.162919	0.0208848	0.0578118	0.984674	0.148313
HWER_11472	Protein of unknown function	0.636095	0.713776	0.0470134	0.323509	0.154928	0.330505
HWER_11473	Protein of unknown function	0.875693	0.831672	0.995127	1.27736	6.78956	6.66318
HWER_11474	Similar to rna1 Ran GTPase-activating protein 1 (Schizosaccharomyces pombe (strain 972 / ATCC 24843))	20.8326	21.8171	28.6935	27.0721	53.3771	54.0235
HWER_11475	Similar to CDA Cytidine deaminase (Homo sapiens)	43.409	43.113	58.9108	75.5501	38.0858	42.8656
HWER_11476	Protein of unknown function	139.947	157.83	162.948	199.114	1032.05	793.231
HWER_11477	Similar to SNOG_04206 ATP-dependent (S)-NAD(P)H-hydrate dehydratase (Phaeosphaeria nodorum (strain SN15 / ATCC MYA-4574 / FGSC 10173))	32.2384	26.272	8.71919	11.0802	6.80571	6.71268
HWER_11478	Protein of unknown function	70.1581	59.7445	59.0126	61.396	75.291	55.4078
HWER_11479	Protein of unknown function	1.43032	1.15979	2.26986	1.97869	0	0
HWER_11480	Protein of unknown function	7.86334	8.01515	8.67827	13.3994	7.43524	3.73621
HWER_11481	Similar to ilm1 Protein ilm1 (Schizosaccharomyces pombe (strain 972 / ATCC 24843))	15.8405	15.2484	13.6922	13.3763	24.1747	19.4594
HWER_11482	Similar to CPC735_014430 Putative dipeptidase CPC735_014430 (Coccidioides posadasii (strain C735))	9.91882	10.5556	11.6743	12.6656	5.31124	6.90403
HWER_11483	Similar to ATP11 Protein ATP11, mitochondrial (Saccharomyces cerevisiae (strain ATCC 204508 / S288c))	23.4585	21.4572	30.9923	28.956	4.3365	5.54814
HWER_11484	Similar to 4cl1 Probable 4-coumarate--CoA ligase 1 (Dictyostelium discoideum)	8.18762	7.87902	16.7955	14.9367	2.48912	2.51474
HWER_11485	Similar to At5g01750 Protein LURP-one-related 15 (Arabidopsis thaliana)	57.6917	47.1391	93.963	104.856	16.0561	14.1938
HWER_11486	Similar to RRS1 Regulator of ribosome biosynthesis (Saccharomyces cerevisiae (strain ATCC 204508 / S288c))	27.1757	38.8407	54.4559	52.2367	150.695	102.231
HWER_11487	Similar to SPBC1271.10c Uncharacterized MFS-type transporter C1271.10c (Schizosaccharomyces pombe (strain 972 / ATCC 24843))	10.3734	9.93804	7.16831	8.23668	15.2388	13.1105
HWER_11488	Similar to qa-4 3-dehydroshikimate dehydratase (Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987))	24.2862	17.2099	15.0472	15.509	2.0322	2.33274
HWER_11489	Similar to ARO3 Phospho-2-dehydro-3-deoxyheptonate aldolase, phenylalanine-inhibited (Saccharomyces cerevisiae (strain ATCC 204508 / S288c))	97.2298	89.9354	52.4735	56.1746	103.681	93.6194
HWER_11490	Protein of unknown function	94.6041	75.6085	67.6294	62.3607	67.7412	54.2986
HWER_11491	Similar to KIN28 Serine/threonine-protein kinase KIN28 (Saccharomyces cerevisiae (strain ATCC 204508 / S288c))	12.8324	12.3447	11.4087	10.0946	3.89299	4.10173
HWER_11492	Protein of unknown function	26.1168	22.3592	20.9417	19.3505	7.32927	7.69806
HWER_11493	Similar to DGAT2A Diacylglycerol O-acyltransferase 2A (Umbelopsis ramanniana)	35.3477	29.9494	22.1414	23.617	13.3186	16.61
HWER_11494	Protein of unknown function	3.19076	3.06818	5.88056	6.92603	1.26801	1.17222
HWER_11495	Similar to kif11 Kinesin-related protein 11 (Dictyostelium discoideum)	10.6366	11.325	11.1301	11.1008	2.88569	3.31254
HWER_11496	Similar to acbC 2-epi-5-epi-valiolone synthase (Actinoplanes sp. (strain ATCC 31044 / CBS 674.73 / SE50/110))	99.0055	85.1721	153.979	177.486	6.63343	9.90718
HWER_11497	Similar to SPBPB21E7.04c Probable catechol O-methyltransferase 2 (Schizosaccharomyces pombe (strain 972 / ATCC 24843))	13.0295	12.0813	11.0767	12.5893	1.37244	1.8981
HWER_11498	Similar to stcW Putative sterigmatocystin biosynthesis monooxygenase stcW (Emericella nidulans (strain FGSC A4 / ATCC 38163 / CBS 112.46 / NRRL 194 / M139))	7.50867	6.62135	2.99873	2.722	1.66996	2.22207
HWER_11499	Similar to mug71 Diphthine--ammonia ligase (Schizosaccharomyces pombe (strain 972 / ATCC 24843))	7.52096	8.71776	8.83064	7.25575	4.33978	4.07781
HWER_11500	Protein of unknown function	1.04327	0.897286	1.9662	2.44637	1.69423	0.897409
HWER_11501	Similar to rpl36 60S ribosomal protein L36 (Trichoderma hamatum)	999.546	997.535	1151.64	1133.16	1928.97	1412.27
HWER_11502	Similar to sfk1 Protein sfk1 (Schizosaccharomyces pombe (strain 972 / ATCC 24843))	57.8892	60.3278	35.0662	45.7996	98.2048	60.4129
HWER_11503	Similar to ASPSCR1 Tether containing UBX domain for GLUT4 (Homo sapiens)	19.4022	17.5299	24.6494	22.7336	6.29198	6.88089
HWER_11504	Similar to txl1 Thioredoxin-like protein 1 (Schizosaccharomyces pombe (strain 972 / ATCC 24843))	40.1388	37.2115	60.3978	57.5891	14.9232	24.7865
HWER_11505	Similar to YER130C Zinc finger protein YER130C (Saccharomyces cerevisiae (strain ATCC 204508 / S288c))	90.2355	79.4023	130.619	138.975	38.0643	40.938
HWER_11506	Similar to lgrD Linear gramicidin synthase subunit D (Brevibacillus parabrevis)	1.39594	1.33471	2.12806	1.8473	1.21354	1.21079
HWER_11507	Similar to spp2 Pre-mRNA-splicing factor spp2 (Emericella nidulans (strain FGSC A4 / ATCC 38163 / CBS 112.46 / NRRL 194 / M139))	21.7407	20.0248	25.2567	25.2406	22.9598	21.4465
HWER_11508	Similar to mug136 Meiotically up-regulated gene 136 protein (Schizosaccharomyces pombe (strain 972 / ATCC 24843))	1.66251	1.70028	2.93299	2.59832	5.88818	3.4305
HWER_11509	Protein of unknown function	11.8022	9.73693	12.1062	11.0832	5.39656	6.83199
HWER_11510	Similar to TXLNA Alpha-taxilin (Homo sapiens)	21.8002	19.1889	20.9332	22.1002	25.4279	18.2012
HWER_11511	Similar to CYM1 Mitochondrial presequence protease (Gibberella zeae (strain PH-1 / ATCC MYA-4620 / FGSC 9075 / NRRL 31084))	16.5184	15.5196	17.3392	16.3317	17.0946	17.5304
HWER_11512	Similar to SPAC513.07 Putative uncharacterized oxidoreductase C513.07 (Schizosaccharomyces pombe (strain 972 / ATCC 24843))	2.62246	3.48964	1.9763	2.13744	5.33986	1.96517
HWER_11513	Protein of unknown function	30.4498	22.4109	11.8743	12.6745	10.5113	8.08032
HWER_11514	Similar to exgA Probable glucan 1,3-beta-glucosidase A (Aspergillus niger (strain CBS 513.88 / FGSC A1513))	4.65019	5.01179	3.80515	3.21635	2.71123	2.94027
HWER_11515	Similar to AO090103000074 Tannase (Aspergillus oryzae (strain ATCC 42149 / RIB 40))	0.0654446	0.0708507	0.11096	0.0805315	0	0
HWER_11516	Similar to AIM2 Protein AIM2 (Saccharomyces cerevisiae (strain ATCC 204508 / S288c))	10.6038	11.2754	19.4444	17.3836	3.27574	2.2112
HWER_11517	Similar to MAN5 Mannan endo-1,4-beta-mannosidase 5 (Solanum lycopersicum)	0.503495	0.67528	0.766235	1.08873	0.355661	0.580007
HWER_11518	Similar to LAC12 Lactose permease (Kluyveromyces lactis (strain ATCC 8585 / CBS 2359 / DSM 70799 / NBRC 1267 / NRRL Y-1140 / WM37))	1.96916	1.80286	2.49212	2.38349	1.06774	1.07576
HWER_11519	Similar to sre1 Sterol regulatory element-binding protein 1 (Schizosaccharomyces pombe (strain 972 / ATCC 24843))	30.8195	29.0949	22.3459	21.3168	9.13521	14.4157
HWER_11520	Similar to IMP4 U3 small nucleolar ribonucleoprotein protein IMP4 (Saccharomyces cerevisiae (strain ATCC 204508 / S288c))	11.3212	10.8807	26.7881	22.8992	68.6566	58.2464
HWER_11521	Similar to 2E4.130 Regulator of nonsense transcripts 1 homolog (Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987))	17.6086	18.6163	21.4724	19.74	2.51135	2.96706
HWER_11522	Similar to BNA2 Indoleamine 2,3-dioxygenase (Saccharomyces cerevisiae (strain ATCC 204508 / S288c))	32.3164	27.4364	22.9708	24.9358	18.6101	22.3158
HWER_11523		0	0	0	0	0	0
HWER_11524	Similar to pepB Aspartic protease pepB (Penicillium janthinellum)	2.24403	1.59337	3.78028	3.24407	2.06834	2.994
HWER_11525	Similar to PEX29 Peroxisomal membrane protein PEX29 (Saccharomyces cerevisiae (strain ATCC 204508 / S288c))	20.2231	17.8631	11.589	11.8199	10.1651	8.59363
HWER_11526	Similar to nop16 Nucleolar protein 16 (Botryotinia fuckeliana (strain B05.10))	16.2671	14.6284	26.1693	21.9293	2.17177	4.64451
HWER_11527	Similar to SNOG_10522 Neutral protease 2 homolog SNOG_10522 (Phaeosphaeria nodorum (strain SN15 / ATCC MYA-4574 / FGSC 10173))	2.65828	3.14983	1.85946	1.95455	13.2651	8.39188
HWER_11528	Protein of unknown function	0.489561	0.605978	0.717861	0.648975	1.80527	1.32297
HWER_11529	Protein of unknown function	2.21289	2.55939	2.36835	2.13438	2.60934	1.12497
HWER_11530	Similar to ydaM Uncharacterized glycosyltransferase YdaM (Bacillus subtilis (strain 168))	0.186827	0.28391	0.135755	0.104794	0.176903	0.52995
HWER_11531	Similar to SPCC417.10 Uncharacterized transporter C417.10 (Schizosaccharomyces pombe (strain 972 / ATCC 24843))	0.0974617	0.106387	0.0454108	0.110815	0.271911	0
HWER_11532	Similar to LIP2 Lipase 2 (Geotrichum candidum)	4.22038	3.1936	3.07904	2.35853	0.866551	0.788138
HWER_11533	Protein of unknown function	0.744564	0.711113	1.05092	1.29995	0.190059	0.325539
HWER_11534	Similar to NADH oxidase (Thermoanaerobacter brockii)	43.0413	32.7643	30.5018	34.507	20.947	18.3507
HWER_11535	Similar to res2 Cell division cycle-related protein res2/pct1 (Schizosaccharomyces pombe (strain 972 / ATCC 24843))	13.2018	12.7028	9.13055	8.76145	14.2515	11.7698
HWER_11536	Similar to SPCC1672.03c Probable guanine deaminase (Schizosaccharomyces pombe (strain 972 / ATCC 24843))	0.873368	1.26392	1.38796	1.10153	1.20628	1.56043
HWER_11537	Similar to SPAC14C4.07 Uncharacterized membrane protein C14C4.07 (Schizosaccharomyces pombe (strain 972 / ATCC 24843))	1.84348	1.59173	2.32702	1.98883	0.677833	1.70673
HWER_11538	Similar to ARF6 ADP-ribosylation factor 6 (Gallus gallus)	39.2234	42.4469	48.2703	54.6962	58.7854	61.6922
HWER_11539	Similar to MIMI_R707 Uncharacterized protein R707 (Acanthamoeba polyphaga mimivirus)	13.127	10.1576	7.70661	8.14467	14.7762	7.90325
HWER_11540	Similar to mcfL Mitochondrial substrate carrier family protein L (Dictyostelium discoideum)	54.0312	49.8774	28.3015	27.5616	15.4013	20.3741
HWER_11541	Similar to sun1 Secreted beta-glucosidase sun1 (Neosartorya fumigata (strain ATCC MYA-4609 / Af293 / CBS 101355 / FGSC A1100))	69.7543	84.5263	74.3294	79.9485	160.674	204.571
HWER_11542	Similar to qcr-8 Cytochrome b-c1 complex subunit 8 (Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987))	378.022	380.713	367.438	370.331	1301.83	977.222
HWER_11543	Similar to phb1 Prohibitin-1 (Schizosaccharomyces pombe (strain 972 / ATCC 24843))	128.443	114.737	118.678	107.727	28.398	45.2277
HWER_11544	Similar to ftmP450-3 Fumitremorgin C monooxygenase (Neosartorya fumigata)	0.285239	0.270426	0.386348	0.343921	0.139241	0.356463
HWER_11545	Similar to YJR124C Uncharacterized membrane protein YJR124C (Saccharomyces cerevisiae (strain ATCC 204508 / S288c))	4.40167	4.2935	2.53405	2.5153	7.60751	9.43662
HWER_11546	Protein of unknown function	64.5225	64.6275	44.8085	48.0871	208.369	152.406
HWER_11547	Similar to SPBP8B7.18c Putative hydroxymethylpyrimidine/phosphomethylpyrimidine kinase 2 (Schizosaccharomyces pombe (strain 972 / ATCC 24843))	31.0103	31.327	31.364	32.0275	23.0761	34.4277
HWER_11548	Similar to rad9 DNA repair protein rad9 (Schizosaccharomyces pombe (strain 972 / ATCC 24843))	7.77879	7.54701	7.96277	7.20692	7.98403	4.56761
HWER_11549	Similar to SPAC10F6.04 RCC1 repeat-containing protein C10F6.04 (Schizosaccharomyces pombe (strain 972 / ATCC 24843))	1.98643	2.40594	4.5451	4.31447	6.47976	3.14983
HWER_11550	Similar to NSMCE1 Non-structural maintenance of chromosomes element 1 homolog (Bos taurus)	15.8775	17.2667	17.2253	18.1553	17.6459	19.0252
HWER_11551	Protein of unknown function	15.2906	16.7746	17.4483	16.6761	12.1532	22.6543
HWER_11552	Similar to PLT1 Putative polyol transporter 1 (Arabidopsis thaliana)	6.03715	6.42994	3.67727	3.28512	7.42099	4.68402
HWER_11553	Protein of unknown function	28.3737	24.665	20.614	18.6239	13.8875	17.6608
HWER_11554	Similar to hir3 Histone transcription regulator 3 homolog (Neosartorya fumigata (strain ATCC MYA-4609 / Af293 / CBS 101355 / FGSC A1100))	1.76838	2.24986	2.24951	2.43527	1.19817	1.32913
HWER_11555	Protein of unknown function	197.962	177.564	190.531	216.644	160.79	126.973
HWER_11556	Protein of unknown function	28.3588	24.8615	8.54011	10.0703	3.00889	2.61683
HWER_11557	Similar to cdc3 Profilin (Schizosaccharomyces pombe (strain 972 / ATCC 24843))	112.55	119.199	131.913	134.092	177.859	170.078
HWER_11558	Similar to SPAC1039.02 Uncharacterized protein C1039.02 (Schizosaccharomyces pombe (strain 972 / ATCC 24843))	16.5758	16.4224	35.0493	44.369	2.53612	2.43662
HWER_11559	Similar to rnps1-a RNA-binding protein with serine-rich domain 1-A (Xenopus laevis)	12.1445	11.0975	11.851	14.55	3.78452	6.56108
HWER_11560		0	0	0	0	0	0
HWER_11561	Protein of unknown function	1.08636	0.743652	0.423911	0.316275	0	0
HWER_11562	Similar to ygaY Uncharacterized transporter YgaY (Escherichia coli O157:H7)	7.87896	9.02981	13.1296	15.4413	9.661	11.144
HWER_11563	Protein of unknown function	18.113	16.0006	14.8762	19.126	48.3044	47.906
HWER_11564	Protein of unknown function	3.67437	3.98913	5.1725	6.29074	10.2693	10.886
HWER_11565	Similar to BPL1 Biotin--protein ligase (Saccharomyces cerevisiae (strain ATCC 204508 / S288c))	3.57728	3.80367	5.74954	5.97793	2.02298	3.42906
HWER_11566	Similar to MGM101 Mitochondrial genome maintenance protein MGM101 (Kluyveromyces lactis (strain ATCC 8585 / CBS 2359 / DSM 70799 / NBRC 1267 / NRRL Y-1140 / WM37))	17.9172	17.1704	21.4224	21.7086	53.2536	47.1722
HWER_11567		0	0	0	0	0	0
HWER_11568	Similar to ARA2 D-arabinose 1-dehydrogenase (Saccharomyces cerevisiae (strain ATCC 204508 / S288c))	23.537	25.3569	14.4186	15.9718	25.8846	21.1731
HWER_11569	Similar to SIP5 Protein SIP5 (Phaeosphaeria nodorum (strain SN15 / ATCC MYA-4574 / FGSC 10173))	26.8414	23.6653	21.8797	21.7367	25.5992	23.8845
HWER_11570	Protein of unknown function	0.234632	0.212356	0.986207	1.09986	0.0966536	0.0128089
HWER_11571	Protein of unknown function	10.1537	10.1053	12.9106	11.2059	3.07325	3.11627
HWER_11572	Similar to MCH5 Riboflavin transporter MCH5 (Saccharomyces cerevisiae (strain ATCC 204508 / S288c))	6.73092	5.67553	9.30099	12.3731	10.9669	9.67727
HWER_11573	Similar to KTR1 Alpha-1,2 mannosyltransferase KTR1 (Saccharomyces cerevisiae (strain ATCC 204508 / S288c))	85.8038	87.6979	137.099	140.74	110.102	135.867
HWER_11574	Similar to TBF1 Transcription factor TBF1 (Candida albicans (strain SC5314 / ATCC MYA-2876))	18.3099	17.4109	14.132	13.4294	9.0526	9.84753
HWER_11575	Similar to TASP1 Threonine aspartase 1 (Homo sapiens)	2.49627	2.1502	1.56628	1.56417	0.365478	0.557463
HWER_11576	Similar to arp-3 Actin-related protein 3 (Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987))	122.692	108.084	87.5981	91.4372	59.6693	70.5559
HWER_11577	Similar to SPAPB1A11.04c Uncharacterized transcriptional regulatory protein PB1A11.04c (Schizosaccharomyces pombe (strain 972 / ATCC 24843))	3.5119	4.10245	5.20077	4.80722	1.41114	1.58802
HWER_11578	Similar to lacA Probable beta-galactosidase A (Penicillium expansum)	4.43704	4.12995	5.3925	5.14579	5.95474	4.93469
HWER_11579	Similar to tfb4 RNA polymerase II transcription factor B subunit 4 (Schizosaccharomyces pombe (strain 972 / ATCC 24843))	22.0208	23.2126	17.5136	15.5397	0.000492149	0.318884
HWER_11580	Similar to BSC6 Bypass of stop codon protein 6 (Saccharomyces cerevisiae (strain ATCC 204508 / S288c))	21.2633	22.3463	18.1297	18.2255	8.07859	8.18632
HWER_11581	Similar to klf1 Zinc finger protein klf1 (Schizosaccharomyces pombe (strain 972 / ATCC 24843))	0.857027	1.09199	1.23768	1.08519	0.162034	0.408533
HWER_11582	Protein of unknown function	0.459649	0.343154	0.225189	0.414973	0.673619	0.998585
HWER_11583	Similar to YOR389W Uncharacterized protein YOR389W (Saccharomyces cerevisiae (strain ATCC 204508 / S288c))	2.00586	1.87536	1.13535	1.12577	1.2955	0.937947
